"","date","SSNC"
"1897","2017-10-10",40.66
"1898","2017-10-11",40.700001
"1899","2017-10-12",41.07
"1900","2017-10-13",40.970001
"1901","2017-10-16",41.580002
"1902","2017-10-17",41.560001
"1903","2017-10-18",41.689999
"1904","2017-10-19",41.860001
"1905","2017-10-20",41.98
"1906","2017-10-23",42.099998
"1907","2017-10-24",42.040001
"1908","2017-10-25",42.07
"1909","2017-10-26",40.549999
"1910","2017-10-27",40.610001
"1911","2017-10-30",40.07
"1912","2017-10-31",40.200001
"1913","2017-11-01",39.93
"1914","2017-11-02",40.48
"1915","2017-11-03",40.549999
"1916","2017-11-06",40.77
"1917","2017-11-07",40.599998
"1918","2017-11-08",40.73
"1919","2017-11-09",40.009998
"1920","2017-11-10",39.860001
"1921","2017-11-13",39.810001
"1922","2017-11-14",39.77
"1923","2017-11-15",39.689999
"1924","2017-11-16",40.110001
"1925","2017-11-17",39.939999
"1926","2017-11-20",39.689999
"1927","2017-11-21",41.009998
"1928","2017-11-22",40.5
"1929","2017-11-24",40.880001
"1930","2017-11-27",40.900002
"1931","2017-11-28",41.540001
"1932","2017-11-29",40.990002
"1933","2017-11-30",41.290001
"1934","2017-12-01",40.970001
"1935","2017-12-04",40.48
"1936","2017-12-05",40.650002
"1937","2017-12-06",40.099998
"1938","2017-12-07",40.560001
"1939","2017-12-08",40.630001
"1940","2017-12-11",41.380001
"1941","2017-12-12",41.52
"1942","2017-12-13",41.490002
"1943","2017-12-14",41.299999
"1944","2017-12-15",41
"1945","2017-12-18",40.73
"1946","2017-12-19",40.84
"1947","2017-12-20",40.380001
"1948","2017-12-21",40.400002
"1949","2017-12-22",40.439999
"1950","2017-12-26",40.150002
"1951","2017-12-27",40.43
"1952","2017-12-28",40.290001
"1953","2017-12-29",40.48
"1954","2018-01-02",40.610001
"1955","2018-01-03",41.049999
"1956","2018-01-04",41.459999
"1957","2018-01-05",41.849998
"1958","2018-01-08",42.209999
"1959","2018-01-09",42.27
"1960","2018-01-10",47.689999
"1961","2018-01-11",50.34
"1962","2018-01-12",49.470001
"1963","2018-01-16",48.48
"1964","2018-01-17",49.709999
"1965","2018-01-18",49.939999
"1966","2018-01-19",49.98
"1967","2018-01-22",49.970001
"1968","2018-01-23",50.439999
"1969","2018-01-24",50.25
"1970","2018-01-25",50.509998
"1971","2018-01-26",50.139999
"1972","2018-01-29",49.290001
"1973","2018-01-30",49.950001
"1974","2018-01-31",50.279999
"1975","2018-02-01",49.580002
"1976","2018-02-02",48.939999
"1977","2018-02-05",47.34
"1978","2018-02-06",47.48
"1979","2018-02-07",48.279999
"1980","2018-02-08",47.740002
"1981","2018-02-09",48.150002
"1982","2018-02-12",48.48
"1983","2018-02-13",49.009998
"1984","2018-02-14",49.759998
"1985","2018-02-15",50.279999
"1986","2018-02-16",50
"1987","2018-02-20",50.450001
"1988","2018-02-21",50.110001
"1989","2018-02-22",50.16
"1990","2018-02-23",50.490002
"1991","2018-02-26",50.259998
"1992","2018-02-27",49.73
"1993","2018-02-28",49.52
"1994","2018-03-01",49.34
"1995","2018-03-02",50.23
"1996","2018-03-05",51.790001
"1997","2018-03-06",51.580002
"1998","2018-03-07",52.490002
"1999","2018-03-08",51.93
"2000","2018-03-09",51.939999
"2001","2018-03-12",52.119999
"2002","2018-03-13",52.23
"2003","2018-03-14",52.110001
"2004","2018-03-15",52.080002
"2005","2018-03-16",52.59
"2006","2018-03-19",52.099998
"2007","2018-03-20",52.68
"2008","2018-03-21",53.139999
"2009","2018-03-22",52.41
"2010","2018-03-23",51.549999
"2011","2018-03-26",53.200001
"2012","2018-03-27",52.299999
"2013","2018-03-28",51.540001
"2014","2018-03-29",53.639999
"2015","2018-04-02",51.84
"2016","2018-04-03",49
"2017","2018-04-04",48.98
"2018","2018-04-05",48.169998
"2019","2018-04-06",48.32
"2020","2018-04-09",48.41
"2021","2018-04-10",48.919998
"2022","2018-04-11",49.560001
"2023","2018-04-12",50.41
"2024","2018-04-13",50.09
"2025","2018-04-16",50.709999
"2026","2018-04-17",51.23
"2027","2018-04-18",51.73
"2028","2018-04-19",50.619999
"2029","2018-04-20",50.369999
"2030","2018-04-23",50.209999
"2031","2018-04-24",50.009998
"2032","2018-04-25",49.16
"2033","2018-04-26",49.82
"2034","2018-04-27",50.009998
"2035","2018-04-30",49.650002
"2036","2018-05-01",49.990002
"2037","2018-05-02",48.299999
"2038","2018-05-03",47.98
"2039","2018-05-04",48.259998
"2040","2018-05-07",48.75
"2041","2018-05-08",49.209999
"2042","2018-05-09",49
"2043","2018-05-10",49.040001
"2044","2018-05-11",49.189999
"2045","2018-05-14",48.419998
"2046","2018-05-15",48.560001
"2047","2018-05-16",49.169998
"2048","2018-05-17",49.52
"2049","2018-05-18",49.919998
"2050","2018-05-21",49.98
"2051","2018-05-22",49.540001
"2052","2018-05-23",50
"2053","2018-05-24",50.169998
"2054","2018-05-25",50.200001
"2055","2018-05-29",50.029999
"2056","2018-05-30",49.810001
"2057","2018-05-31",50.91
"2058","2018-06-01",50.93
"2059","2018-06-04",51.299999
"2060","2018-06-05",52.040001
"2061","2018-06-06",52.27
"2062","2018-06-07",51.509998
"2063","2018-06-08",51.68
"2064","2018-06-11",51.970001
"2065","2018-06-12",52.619999
"2066","2018-06-13",52.419998
"2067","2018-06-14",53.02
"2068","2018-06-15",53.32
"2069","2018-06-18",54.509998
"2070","2018-06-19",54.669998
"2071","2018-06-20",54.549999
"2072","2018-06-21",54.509998
"2073","2018-06-22",54.880001
"2074","2018-06-25",52.439999
"2075","2018-06-26",52.59
"2076","2018-06-27",51.34
"2077","2018-06-28",51.869999
"2078","2018-06-29",51.900002
"2079","2018-07-02",52.299999
"2080","2018-07-03",52.540001
"2081","2018-07-05",53.02
"2082","2018-07-06",54.189999
"2083","2018-07-09",54.040001
"2084","2018-07-10",53.77
"2085","2018-07-11",53.549999
"2086","2018-07-12",54.610001
"2087","2018-07-13",54.389999
"2088","2018-07-16",54.02
"2089","2018-07-17",53.970001
"2090","2018-07-18",53.91
"2091","2018-07-19",54.709999
"2092","2018-07-20",55.57
"2093","2018-07-23",55.77
"2094","2018-07-24",54.75
"2095","2018-07-25",56.130001
"2096","2018-07-26",55.790001
"2097","2018-07-27",54.509998
"2098","2018-07-30",52.740002
"2099","2018-07-31",53.07
"2100","2018-08-01",53.959999
"2101","2018-08-02",54.349998
"2102","2018-08-03",56.75
"2103","2018-08-06",55.810001
"2104","2018-08-07",55.73
"2105","2018-08-08",55.09
"2106","2018-08-09",55.529999
"2107","2018-08-10",55.5
"2108","2018-08-13",55.189999
"2109","2018-08-14",55.419998
"2110","2018-08-15",54.57
"2111","2018-08-16",55.23
"2112","2018-08-17",55.849998
"2113","2018-08-20",56.150002
"2114","2018-08-21",56.23
"2115","2018-08-22",56.669998
"2116","2018-08-23",56.860001
"2117","2018-08-24",57.599998
"2118","2018-08-27",58.389999
"2119","2018-08-28",58.400002
"2120","2018-08-29",58.619999
"2121","2018-08-30",58.779999
"2122","2018-08-31",59.34
"2123","2018-09-04",59
"2124","2018-09-05",55.130001
"2125","2018-09-06",55.150002
"2126","2018-09-07",53.34
"2127","2018-09-10",54.939999
"2128","2018-09-11",55.950001
"2129","2018-09-12",57.080002
"2130","2018-09-13",57.66
"2131","2018-09-14",57.509998
"2132","2018-09-17",55.59
"2133","2018-09-18",56.009998
"2134","2018-09-19",55.110001
"2135","2018-09-20",55.209999
"2136","2018-09-21",55.009998
"2137","2018-09-24",55.25
"2138","2018-09-25",55.48
"2139","2018-09-26",56
"2140","2018-09-27",56.25
"2141","2018-09-28",56.830002
"2142","2018-10-01",55.84
"2143","2018-10-02",55
"2144","2018-10-03",55.25
"2145","2018-10-04",55.02
"2146","2018-10-05",53.740002
"2147","2018-10-08",53.18
"2148","2018-10-09",53.09
"2149","2018-10-10",51.299999
"2150","2018-10-11",49.509998
"2151","2018-10-12",51.110001
"2152","2018-10-15",50.610001
"2153","2018-10-16",51.779999
"2154","2018-10-17",52.529999
"2155","2018-10-18",51.34
"2156","2018-10-19",50.290001
"2157","2018-10-22",49.919998
"2158","2018-10-23",51.779999
"2159","2018-10-24",49.490002
"2160","2018-10-25",51.330002
"2161","2018-10-26",49.290001
"2162","2018-10-29",47.720001
"2163","2018-10-30",49.02
"2164","2018-10-31",51.16
"2165","2018-11-01",51.25
"2166","2018-11-02",50.52
"2167","2018-11-05",49.48
"2168","2018-11-06",49.41
"2169","2018-11-07",52.009998
"2170","2018-11-08",51.91
"2171","2018-11-09",49.939999
"2172","2018-11-12",48.029999
"2173","2018-11-13",47.43
"2174","2018-11-14",46.720001
"2175","2018-11-15",47.23
"2176","2018-11-16",47.470001
"2177","2018-11-19",45.299999
"2178","2018-11-20",44.849998
"2179","2018-11-21",45.540001
"2180","2018-11-23",45.689999
"2181","2018-11-26",46.02
"2182","2018-11-27",45.580002
"2183","2018-11-28",48.330002
"2184","2018-11-29",48.5
"2185","2018-11-30",48.150002
"2186","2018-12-03",48.98
"2187","2018-12-04",46.279999
"2188","2018-12-06",46.959999
"2189","2018-12-07",46.529999
"2190","2018-12-10",46.130001
"2191","2018-12-11",45.790001
"2192","2018-12-12",46.189999
"2193","2018-12-13",46.07
"2194","2018-12-14",45.740002
"2195","2018-12-17",44.279999
"2196","2018-12-18",44.610001
"2197","2018-12-19",44.580002
"2198","2018-12-20",43.650002
"2199","2018-12-21",42.439999
"2200","2018-12-24",41.599998
"2201","2018-12-26",44.599998
"2202","2018-12-27",45.299999
"2203","2018-12-28",44.869999
"2204","2018-12-31",45.110001
"2205","2019-01-02",44.419998
"2206","2019-01-03",43.369999
"2207","2019-01-04",45.080002
"2208","2019-01-07",45.709999
"2209","2019-01-08",46.240002
"2210","2019-01-09",47.32
"2211","2019-01-10",47.509998
"2212","2019-01-11",47.470001
"2213","2019-01-14",46.75
"2214","2019-01-15",47.189999
"2215","2019-01-16",47.91
"2216","2019-01-17",48.16
"2217","2019-01-18",48.84
"2218","2019-01-22",48.450001
"2219","2019-01-23",48.330002
"2220","2019-01-24",49.48
"2221","2019-01-25",50.68
"2222","2019-01-28",50.580002
"2223","2019-01-29",50.02
"2224","2019-01-30",51.040001
"2225","2019-01-31",51.490002
"2226","2019-02-01",51.970001
"2227","2019-02-04",52
"2228","2019-02-05",52.200001
"2229","2019-02-06",52.259998
"2230","2019-02-07",52
"2231","2019-02-08",52.939999
"2232","2019-02-11",53.740002
"2233","2019-02-12",55.330002
"2234","2019-02-13",55.439999
"2235","2019-02-14",56.34
"2236","2019-02-15",59.860001
"2237","2019-02-19",60.459999
"2238","2019-02-20",59.259998
"2239","2019-02-21",59.169998
"2240","2019-02-22",59.880001
"2241","2019-02-25",61.369999
"2242","2019-02-26",61.709999
"2243","2019-02-27",61.779999
"2244","2019-02-28",61.580002
"2245","2019-03-01",62.450001
"2246","2019-03-04",61.959999
"2247","2019-03-05",62.259998
"2248","2019-03-06",61.630001
"2249","2019-03-07",60.959999
"2250","2019-03-08",60.529999
"2251","2019-03-11",62.330002
"2252","2019-03-12",62.110001
"2253","2019-03-13",62.32
"2254","2019-03-14",63.16
"2255","2019-03-15",62.209999
"2256","2019-03-18",62.599998
"2257","2019-03-19",62.689999
"2258","2019-03-20",62.130001
"2259","2019-03-21",63.630001
"2260","2019-03-22",62.139999
"2261","2019-03-25",61.709999
"2262","2019-03-26",62.419998
"2263","2019-03-27",61.529999
"2264","2019-03-28",62.759998
"2265","2019-03-29",63.689999
"2266","2019-04-01",64.370003
"2267","2019-04-02",64.739998
"2268","2019-04-03",64.400002
"2269","2019-04-04",63.23
"2270","2019-04-05",63.639999
"2271","2019-04-08",63.720001
"2272","2019-04-09",63.869999
"2273","2019-04-10",64.940002
"2274","2019-04-11",65.669998
"2275","2019-04-12",65.290001
"2276","2019-04-15",65.339996
"2277","2019-04-16",65.07
"2278","2019-04-17",63.970001
"2279","2019-04-18",64.209999
"2280","2019-04-22",65.019997
"2281","2019-04-23",66.379997
"2282","2019-04-24",66
"2283","2019-04-25",65.669998
"2284","2019-04-26",66.709999
"2285","2019-04-29",67.029999
"2286","2019-04-30",67.660004
"2287","2019-05-01",59.84
"2288","2019-05-02",60.349998
"2289","2019-05-03",60
"2290","2019-05-06",60.5
"2291","2019-05-07",58.919998
"2292","2019-05-08",58.900002
"2293","2019-05-09",58.299999
"2294","2019-05-10",58.860001
"2295","2019-05-13",56.610001
"2296","2019-05-14",58.150002
"2297","2019-05-15",58.709999
"2298","2019-05-16",59.450001
"2299","2019-05-17",58.77
"2300","2019-05-20",57.700001
"2301","2019-05-21",57.720001
"2302","2019-05-22",57.689999
"2303","2019-05-23",56.439999
"2304","2019-05-24",56.82
"2305","2019-05-28",56.990002
"2306","2019-05-29",56.459999
"2307","2019-05-30",56.709999
"2308","2019-05-31",55.650002
"2309","2019-06-03",54.279999
"2310","2019-06-04",56.509998
"2311","2019-06-05",57.459999
"2312","2019-06-06",57.669998
"2313","2019-06-07",58.400002
"2314","2019-06-10",58.720001
"2315","2019-06-11",57.439999
"2316","2019-06-12",57.599998
"2317","2019-06-13",57.369999
"2318","2019-06-14",56.580002
"2319","2019-06-17",57.099998
"2320","2019-06-18",58.07
"2321","2019-06-19",58.75
"2322","2019-06-20",58.639999
"2323","2019-06-21",58.869999
"2324","2019-06-24",58.759998
"2325","2019-06-25",57.200001
"2326","2019-06-26",56.41
"2327","2019-06-27",56.68
"2328","2019-06-28",57.610001
"2329","2019-07-01",58.630001
"2330","2019-07-02",57.630001
"2331","2019-07-03",57.669998
"2332","2019-07-05",58.02
"2333","2019-07-08",57.200001
"2334","2019-07-09",58.099998
"2335","2019-07-10",58.099998
"2336","2019-07-11",58.389999
"2337","2019-07-12",58.900002
"2338","2019-07-15",58.889999
"2339","2019-07-16",58.889999
"2340","2019-07-17",58.509998
"2341","2019-07-18",59.25
"2342","2019-07-19",58.18
"2343","2019-07-22",57.740002
"2344","2019-07-23",58.240002
"2345","2019-07-24",59.07
"2346","2019-07-25",59.049999
"2347","2019-07-26",60.490002
"2348","2019-07-29",59.689999
"2349","2019-07-30",49.939999
"2350","2019-07-31",47.950001
"2351","2019-08-01",46.790001
"2352","2019-08-02",45.48
"2353","2019-08-05",43.689999
"2354","2019-08-06",43.419998
"2355","2019-08-07",44.209999
"2356","2019-08-08",46.139999
"2357","2019-08-09",45.950001
"2358","2019-08-12",44.209999
"2359","2019-08-13",45.009998
"2360","2019-08-14",44.360001
"2361","2019-08-15",44.580002
"2362","2019-08-16",45.450001
"2363","2019-08-19",45.209999
"2364","2019-08-20",45.580002
"2365","2019-08-21",46.119999
"2366","2019-08-22",45.799999
"2367","2019-08-23",45.07
"2368","2019-08-26",45.279999
"2369","2019-08-27",45.32
"2370","2019-08-28",45.59
"2371","2019-08-29",46.220001
"2372","2019-08-30",46.610001
"2373","2019-09-03",46.880001
"2374","2019-09-04",47.200001
"2375","2019-09-05",48.82
"2376","2019-09-06",48.900002
"2377","2019-09-09",49.66
"2378","2019-09-10",50.130001
"2379","2019-09-11",51.240002
"2380","2019-09-12",52.150002
"2381","2019-09-13",52.380001
"2382","2019-09-16",52.529999
"2383","2019-09-17",51.950001
"2384","2019-09-18",50.400002
"2385","2019-09-19",50.549999
"2386","2019-09-20",50.220001
"2387","2019-09-23",49.880001
"2388","2019-09-24",49.619999
"2389","2019-09-25",50.630001
"2390","2019-09-26",51.330002
"2391","2019-09-27",50.689999
"2392","2019-09-30",51.57
"2393","2019-10-01",50.099998
"2394","2019-10-02",48.75
"2395","2019-10-03",48.959999
"2396","2019-10-04",50.009998
"2397","2019-10-07",50.080002
"2398","2019-10-08",48.540001
"2399","2019-10-09",48.25
"2400","2019-10-10",49.130001
"2401","2019-10-11",50.709999
"2402","2019-10-14",50.439999
"2403","2019-10-15",50.459999
"2404","2019-10-16",49.91
"2405","2019-10-17",50.060001
"2406","2019-10-18",50.139999
"2407","2019-10-21",50.009998
"2408","2019-10-22",48.68
"2409","2019-10-23",48.630001
"2410","2019-10-24",50.459999
"2411","2019-10-25",51.240002
"2412","2019-10-28",51.759998
"2413","2019-10-29",51.720001
"2414","2019-10-30",52.07
"2415","2019-10-31",52.009998
"2416","2019-11-01",57.52
"2417","2019-11-04",58.189999
"2418","2019-11-05",57.91
"2419","2019-11-06",57.41
"2420","2019-11-07",57.169998
"2421","2019-11-08",57.84
"2422","2019-11-11",58.389999
"2423","2019-11-12",58.16
"2424","2019-11-13",57.93
"2425","2019-11-14",58.189999
"2426","2019-11-15",58.509998
"2427","2019-11-18",58.509998
"2428","2019-11-19",59.610001
"2429","2019-11-20",59.290001
"2430","2019-11-21",59.900002
"2431","2019-11-22",59.939999
"2432","2019-11-25",60.119999
"2433","2019-11-26",60.490002
"2434","2019-11-27",60.580002
"2435","2019-11-29",60.049999
"2436","2019-12-02",59.150002
"2437","2019-12-03",58.610001
"2438","2019-12-04",59.330002
"2439","2019-12-05",59.080002
"2440","2019-12-06",59.650002
"2441","2019-12-09",59.18
"2442","2019-12-10",58.59
"2443","2019-12-11",58.57
"2444","2019-12-12",58.889999
"2445","2019-12-13",59.049999
"2446","2019-12-16",60.169998
"2447","2019-12-17",60.099998
"2448","2019-12-18",60.98
"2449","2019-12-19",60.970001
"2450","2019-12-20",60.84
"2451","2019-12-23",61.16
"2452","2019-12-24",61.139999
"2453","2019-12-26",61.41
"2454","2019-12-27",61.509998
"2455","2019-12-30",61.060001
"2456","2019-12-31",61.400002
"2457","2020-01-02",61.639999
"2458","2020-01-03",61.139999
"2459","2020-01-06",61.709999
"2460","2020-01-07",61.720001
"2461","2020-01-08",62.060001
"2462","2020-01-09",63.139999
"2463","2020-01-10",62.189999
"2464","2020-01-13",62.610001
"2465","2020-01-14",62.060001
"2466","2020-01-15",62.290001
"2467","2020-01-16",63.25
"2468","2020-01-17",63.470001
"2469","2020-01-21",63.549999
"2470","2020-01-22",64.949997
"2471","2020-01-23",65.07
"2472","2020-01-24",65.449997
"2473","2020-01-27",63.029999
"2474","2020-01-28",63.98
"2475","2020-01-29",64.290001
"2476","2020-01-30",64.639999
"2477","2020-01-31",63.009998
"2478","2020-02-03",63.830002
"2479","2020-02-04",65.279999
"2480","2020-02-05",64.080002
"2481","2020-02-06",63.919998
"2482","2020-02-07",62.470001
"2483","2020-02-10",64.010002
"2484","2020-02-11",64.559998
"2485","2020-02-12",65.129997
"2486","2020-02-13",65.580002
"2487","2020-02-14",66.260002
"2488","2020-02-18",64.669998
"2489","2020-02-19",65.150002
"2490","2020-02-20",64.889999
"2491","2020-02-21",64
"2492","2020-02-24",62.139999
"2493","2020-02-25",59.580002
"2494","2020-02-26",58.77
"2495","2020-02-27",55.52
"2496","2020-02-28",55.5
"2497","2020-03-02",57.630001
"2498","2020-03-03",55.23
"2499","2020-03-04",57.09
"2500","2020-03-05",54.439999
"2501","2020-03-06",52.470001
"2502","2020-03-09",47.759998
"2503","2020-03-10",50.029999
"2504","2020-03-11",46.060001
"2505","2020-03-12",42.509998
"2506","2020-03-13",44.98
"2507","2020-03-16",38.310001
"2508","2020-03-17",39.310001
"2509","2020-03-18",34.32
"2510","2020-03-19",38.049999
"2511","2020-03-20",35.68
"2512","2020-03-23",35.82
"2513","2020-03-24",38.720001
"2514","2020-03-25",42.130001
"2515","2020-03-26",44.509998
"2516","2020-03-27",42.389999
"2517","2020-03-30",43.73
"2518","2020-03-31",43.82
"2519","2020-04-01",41.369999
"2520","2020-04-02",40.959999
"2521","2020-04-03",41.560001
"2522","2020-04-06",46.169998
"2523","2020-04-07",45.27
"2524","2020-04-08",47.490002
"2525","2020-04-09",49.509998
"2526","2020-04-13",48.169998
"2527","2020-04-14",49.98
"2528","2020-04-15",49.41
"2529","2020-04-16",48.119999
"2530","2020-04-17",52
"2531","2020-04-20",51.189999
"2532","2020-04-21",50.080002
"2533","2020-04-22",51.060001
"2534","2020-04-23",50.580002
"2535","2020-04-24",51.209999
"2536","2020-04-27",52.369999
"2537","2020-04-28",53.049999
"2538","2020-04-29",56.060001
"2539","2020-04-30",55.16
"2540","2020-05-01",54.830002
"2541","2020-05-04",55.189999
"2542","2020-05-05",56.560001
"2543","2020-05-06",56.349998
"2544","2020-05-07",57.299999
"2545","2020-05-08",58.5
"2546","2020-05-11",57.330002
"2547","2020-05-12",55.439999
"2548","2020-05-13",53.130001
"2549","2020-05-14",54.57
"2550","2020-05-15",54.599998
"2551","2020-05-18",56.869999
"2552","2020-05-19",56.25
"2553","2020-05-20",56.740002
"2554","2020-05-21",56.009998
"2555","2020-05-22",55.849998
"2556","2020-05-26",57.68
"2557","2020-05-27",58.310001
"2558","2020-05-28",57.799999
"2559","2020-05-29",57.900002
"2560","2020-06-01",58.889999
"2561","2020-06-02",59.779999
"2562","2020-06-03",60.66
"2563","2020-06-04",60.119999
"2564","2020-06-05",60.740002
"2565","2020-06-08",60.959999
"2566","2020-06-09",59.759998
"2567","2020-06-10",58.880001
"2568","2020-06-11",55.560001
"2569","2020-06-12",56.650002
"2570","2020-06-15",56.759998
"2571","2020-06-16",57.91
"2572","2020-06-17",57.73
"2573","2020-06-18",59.18
"2574","2020-06-19",58.630001
"2575","2020-06-22",59.080002
"2576","2020-06-23",57.91
"2577","2020-06-24",55.490002
"2578","2020-06-25",55.07
"2579","2020-06-26",54.259998
"2580","2020-06-29",55.389999
"2581","2020-06-30",56.48
"2582","2020-07-01",56.580002
"2583","2020-07-02",56.610001
"2584","2020-07-06",57.18
"2585","2020-07-07",56.009998
"2586","2020-07-08",56.57
"2587","2020-07-09",56.349998
"2588","2020-07-10",56.450001
"2589","2020-07-13",55.77
"2590","2020-07-14",56.220001
"2591","2020-07-15",57.380001
"2592","2020-07-16",56.5
"2593","2020-07-17",56.82
"2594","2020-07-20",57.209999
"2595","2020-07-21",56.299999
"2596","2020-07-22",57.119999
"2597","2020-07-23",56.59
"2598","2020-07-24",55.75
"2599","2020-07-27",57.400002
"2600","2020-07-28",56.400002
"2601","2020-07-29",58.189999
"2602","2020-07-30",57.650002
"2603","2020-07-31",57.5
"2604","2020-08-03",58.299999
"2605","2020-08-04",58.34
"2606","2020-08-05",59.889999
"2607","2020-08-06",60.119999
"2608","2020-08-07",60.970001
"2609","2020-08-10",61.560001
"2610","2020-08-11",61.34
"2611","2020-08-12",61.939999
"2612","2020-08-13",61.599998
"2613","2020-08-14",61.16
"2614","2020-08-17",62.689999
"2615","2020-08-18",62.490002
"2616","2020-08-19",62.360001
"2617","2020-08-20",62.73
"2618","2020-08-21",62.369999
"2619","2020-08-24",62.889999
"2620","2020-08-25",63.75
"2621","2020-08-26",64.120003
"2622","2020-08-27",63.740002
"2623","2020-08-28",64.360001
"2624","2020-08-31",63.720001
"2625","2020-09-01",64.580002
"2626","2020-09-02",65.239998
"2627","2020-09-03",62.029999
"2628","2020-09-04",61.25
"2629","2020-09-08",59.369999
"2630","2020-09-09",60.169998
"2631","2020-09-10",59.470001
"2632","2020-09-11",60.099998
"2633","2020-09-14",60.5
"2634","2020-09-15",61.27
"2635","2020-09-16",60.970001
"2636","2020-09-17",60.93
"2637","2020-09-18",60.779999
"2638","2020-09-21",60.439999
"2639","2020-09-22",61.130001
"2640","2020-09-23",59.689999
"2641","2020-09-24",59.299999
"2642","2020-09-25",60.52
"2643","2020-09-28",61.419998
"2644","2020-09-29",60.5
"2645","2020-09-30",60.52
"2646","2020-10-01",61.419998
"2647","2020-10-02",61.610001
"2648","2020-10-05",63.25
"2649","2020-10-06",62.52
"2650","2020-10-07",63.02
"2651","2020-10-08",63.32
"2652","2020-10-09",64.089996
"2653","2020-10-12",64.559998
"2654","2020-10-13",63.790001
"2655","2020-10-14",64.599998
"2656","2020-10-15",64.639999
"2657","2020-10-16",64.529999
"2658","2020-10-19",64.110001
"2659","2020-10-20",64.330002
"2660","2020-10-21",64.720001
"2661","2020-10-22",64.980003
"2662","2020-10-23",65.190002
"2663","2020-10-26",64.059998
"2664","2020-10-27",62.98
"2665","2020-10-28",60.630001
"2666","2020-10-29",60.599998
"2667","2020-10-30",59.220001
"2668","2020-11-02",59.900002
"2669","2020-11-03",62.049999
"2670","2020-11-04",63.150002
"2671","2020-11-05",64.940002
"2672","2020-11-06",64.470001
"2673","2020-11-09",64.540001
"2674","2020-11-10",64.169998
"2675","2020-11-11",64.739998
"2676","2020-11-12",64.139999
"2677","2020-11-13",64.830002
"2678","2020-11-16",66.059998
"2679","2020-11-17",67.260002
"2680","2020-11-18",67.480003
"2681","2020-11-19",68.589996
"2682","2020-11-20",68.160004
"2683","2020-11-23",69.139999
"2684","2020-11-24",69.769997
"2685","2020-11-25",69.019997
"2686","2020-11-27",69.620003
